Age,In Squad,Appearances,Goals,Assists,Yellow Cards,Second Yellows,Straight Reds,Substituted On,Substituted Off,PPG,Minutes Played,Season,Placement,Champions League,Domestic Cup,TOTY,TOTY_Nominee,League_bundesliga,League_laliga,League_ligue-1,League_premier-league,League_serie-a,Position_Attacker,Position_Defender,Position_Goalkeeper,Position_Midfielder
25,36,30,8,1,3,0,2,10,9,1.33,1885.0,1,11,0,0,0,0,False,True,False,False,False,True,False,False,False
22,15,11,1,0,1,0,0,7,4,1.45,415.0,1,11,0,0,0,0,False,True,False,False,False,True,False,False,False
26,33,30,1,7,9,0,1,6,10,1.13,2086.0,1,11,0,0,0,0,False,True,False,False,False,True,False,False,False
30,38,29,3,2,3,0,1,22,6,1.28,1039.0,1,11,0,0,0,0,False,True,False,False,False,True,False,False,False
28,25,12,3,0,2,0,0,7,1,1.08,516.0,1,11,0,0,0,0,False,True,False,False,False,True,False,False,False
27,48,12,0,0,0,0,0,2,0,1.17,958.0,1,12,0,0,0,0,False,True,False,False,False,False,False,True,False
28,42,38,0,0,3,0,1,0,1,1.32,3390.0,1,12,0,0,0,0,False,True,False,False,False,False,False,True,False
21,41,41,2,4,9,1,0,1,3,1.12,3493.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
28,28,26,1,0,4,0,1,0,1,1.42,2308.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
27,26,17,0,0,7,0,0,6,3,1.41,1185.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
21,30,30,2,1,7,0,1,0,1,1.33,2615.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
21,38,26,0,2,7,0,0,8,6,1.15,1700.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
33,43,34,1,1,13,1,0,4,8,1.24,2706.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
23,35,31,3,0,5,0,1,4,5,1.32,2309.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
28,29,14,0,0,5,0,0,3,5,2.0,817.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
22,26,12,1,0,2,0,0,2,5,1.25,814.0,1,12,0,0,0,0,False,True,False,False,False,False,True,False,False
19,36,17,2,0,1,0,0,11,4,1.29,703.0,1,12,0,0,0,0,False,True,False,False,False,False,False,False,True
29,43,43,4,2,10,0,0,10,10,1.14,3005.0,1,12,0,0,0,0,False,True,False,False,False,False,False,False,True
26,44,44,6,6,17,0,1,4,18,1.3,3219.0,1,12,0,0,0,0,False,True,False,False,False,False,False,False,True
29,37,30,2,0,11,1,0,12,5,1.17,1759.0,1,12,0,0,0,0,False,True,False,False,False,False,False,False,True
24,45,41,1,2,10,1,0,2,9,1.32,3379.0,1,12,0,0,0,0,False,True,False,False,False,False,False,False,True
22,27,21,1,0,4,0,0,13,5,1.43,892.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
26,23,20,1,1,5,0,0,7,7,1.15,1183.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
33,37,37,2,11,13,0,0,3,4,1.38,3142.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
27,19,19,13,2,9,0,0,0,3,1.37,1696.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
24,32,15,0,0,2,0,0,11,4,1.27,431.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
21,43,41,8,12,9,1,0,4,14,1.29,3208.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
24,34,31,8,0,4,0,0,11,6,1.16,2003.0,1,12,0,0,0,0,False,True,False,False,False,True,False,False,False
27,47,45,0,1,3,0,0,0,0,1.22,4050.0,1,13,0,0,0,0,False,True,False,False,False,False,False,True,False
27,31,26,1,1,9,0,0,0,2,1.31,2271.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
25,24,14,0,0,6,0,0,2,2,1.14,1019.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
23,36,36,0,0,15,0,1,1,2,1.22,3107.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
26,42,41,6,3,6,0,0,0,2,1.27,3658.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
27,43,26,0,1,9,0,0,13,6,1.31,1289.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
31,37,37,1,0,10,2,0,0,1,1.32,3201.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
20,31,16,1,0,2,1,0,8,1,1.25,998.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
20,30,26,0,1,7,1,0,4,2,1.04,2021.0,1,13,0,0,0,0,False,True,False,False,False,False,True,False,False
19,42,41,5,0,10,0,1,2,10,1.27,3281.0,1,13,0,0,0,0,False,True,False,False,False,False,False,False,True
25,37,35,5,7,9,0,0,4,17,1.46,2461.0,1,13,0,0,0,0,False,True,False,False,False,False,False,False,True
22,20,12,1,0,1,0,0,6,4,0.83,565.0,1,13,0,0,0,0,False,True,False,False,False,False,False,False,True
28,34,32,3,8,7,2,1,5,11,1.13,2254.0,1,13,0,0,0,0,False,True,False,False,False,False,False,False,True
29,33,23,4,2,2,0,0,7,10,1.3,1250.0,1,13,0,0,0,0,False,True,False,False,False,False,False,False,True
29,38,38,1,3,15,1,1,5,12,1.0,2951.0,1,13,0,0,0,0,False,True,False,False,False,False,False,False,True
23,27,26,4,3,4,0,0,14,5,1.35,1398.0,1,13,0,0,0,0,False,True,False,False,False,True,False,False,False
27,17,11,1,0,1,0,0,9,1,1.55,327.0,1,13,0,0,0,0,False,True,False,False,False,True,False,False,False
23,43,43,17,7,4,0,0,0,9,1.26,3644.0,1,13,0,0,0,0,False,True,False,False,False,True,False,False,False
20,45,40,1,2,4,1,0,11,12,1.2,2705.0,1,13,0,0,0,0,False,True,False,False,False,True,False,False,False
30,35,24,2,1,2,0,0,17,7,1.0,785.0,1,13,0,0,0,0,False,True,False,False,False,True,False,False,False
23,43,37,5,3,4,0,1,14,17,1.32,2082.0,1,13,0,0,0,0,False,True,False,False,False,True,False,False,False
24,28,18,0,0,3,0,1,0,0,1.56,1606.0,1,14,0,0,0,0,False,True,False,False,False,False,False,True,False
31,33,14,0,0,1,0,0,0,0,1.14,1260.0,1,14,0,0,0,0,False,True,False,False,False,False,False,True,False
32,19,13,0,0,0,0,0,1,0,0.69,1094.0,1,14,0,0,0,0,False,True,False,False,False,False,False,True,False
18,20,17,1,0,4,0,0,3,0,0.82,1342.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
34,29,22,0,0,9,0,1,1,2,1.27,1854.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
24,35,16,1,1,4,0,0,3,0,1.13,1245.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
28,41,27,0,0,5,0,0,1,1,1.41,2368.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
20,26,24,1,0,2,0,1,0,2,1.13,2031.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
29,33,27,1,0,8,0,1,1,2,1.15,2292.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
24,33,21,0,0,7,0,0,5,2,1.19,1540.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
32,36,33,0,0,9,0,0,0,4,1.33,2835.0,1,14,0,0,0,0,False,True,False,False,False,False,True,False,False
24,32,31,8,7,10,1,0,4,15,1.19,2237.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
24,26,21,0,2,2,0,0,6,14,1.05,1148.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
22,39,36,0,2,12,0,0,9,7,1.22,2447.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
27,31,22,2,1,3,0,0,11,9,0.95,901.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
31,36,36,1,1,10,0,0,6,5,1.31,2694.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
28,37,26,2,0,4,0,0,15,6,1.31,1111.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
29,31,30,0,1,10,0,0,5,8,1.43,2098.0,1,14,0,0,0,0,False,True,False,False,False,False,False,False,True
27,42,40,11,3,4,0,0,15,9,1.15,2432.0,1,14,0,0,0,0,False,True,False,False,False,True,False,False,False
25,35,34,7,6,6,0,0,1,16,1.21,2828.0,1,14,0,0,0,0,False,True,False,False,False,True,False,False,False
20,31,31,4,2,5,0,0,11,15,1.19,1646.0,1,14,0,0,0,0,False,True,False,False,False,True,False,False,False
25,42,41,14,5,11,0,1,19,8,1.22,2343.0,1,14,0,0,0,0,False,True,False,False,False,True,False,False,False
36,42,15,0,0,2,0,0,0,0,0.93,1350.0,1,15,0,0,0,0,False,True,False,False,False,False,False,True,False
29,41,27,0,0,4,1,0,0,0,1.22,2393.0,1,15,0,0,0,0,False,True,False,False,False,False,False,True,False
18,38,38,0,1,7,1,0,0,2,1.18,3372.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
22,29,29,0,1,4,0,0,0,4,1.31,2412.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
23,38,35,3,1,5,1,1,0,0,1.09,3070.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
34,24,12,0,0,2,0,0,2,1,1.5,962.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
23,36,36,2,5,7,1,0,1,19,1.17,2714.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
31,31,16,0,0,4,1,0,4,0,1.0,1189.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
31,19,16,1,0,2,0,1,0,1,1.13,1397.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
24,11,11,0,0,2,0,1,0,1,0.73,891.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
23,39,13,0,0,3,0,0,5,1,0.85,787.0,1,15,0,0,0,0,False,True,False,False,False,False,True,False,False
29,17,12,0,0,2,0,0,8,3,1.83,375.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
27,39,39,8,0,7,1,0,0,5,1.13,3431.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
24,28,23,1,0,2,0,0,17,3,1.17,758.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
32,34,33,0,3,12,1,0,3,14,1.09,2522.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
24,39,36,3,8,12,0,0,13,13,1.14,2179.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
26,32,32,4,7,8,0,1,0,9,1.22,2678.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
23,30,24,2,0,3,0,1,9,2,1.08,1359.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
22,16,13,0,1,4,0,0,1,0,0.69,1160.0,1,15,0,0,0,0,False,True,False,False,False,False,False,False,True
26,29,22,1,2,0,0,0,14,6,0.64,891.0,1,15,0,0,0,0,False,True,False,False,False,True,False,False,False
32,28,28,13,0,10,0,0,6,12,1.43,2037.0,1,15,0,0,0,0,False,True,False,False,False,True,False,False,False
31,15,12,1,0,0,0,0,2,7,1.17,767.0,1,15,0,0,0,0,False,True,False,False,False,True,False,False,False
26,17,14,3,0,2,0,0,6,6,1.14,707.0,1,15,0,0,0,0,False,True,False,False,False,True,False,False,False
22,23,18,0,0,1,0,0,10,7,0.94,793.0,1,15,0,0,0,0,False,True,False,False,False,True,False,False,False
28,25,18,0,2,5,0,1,16,2,1.0,493.0,1,15,0,0,0,0,False,True,False,False,False,True,False,False,False
19,24,23,0,0,1,0,0,0,0,1.0,2070.0,1,16,0,0,0,0,False,True,False,False,False,False,False,True,False
31,41,17,0,0,0,0,0,0,0,1.41,1530.0,1,16,0,0,0,0,False,True,False,False,False,False,False,True,False
34,36,36,0,2,9,1,0,1,4,1.19,3113.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
33,20,20,2,0,5,0,0,0,6,1.5,1610.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
28,33,20,0,0,4,0,0,11,3,1.15,952.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
27,26,16,0,0,2,1,0,6,4,1.69,969.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
24,32,32,1,1,1,1,1,0,6,1.22,2642.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
29,32,30,3,0,8,0,1,0,4,1.27,2560.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
30,23,19,0,0,4,1,1,4,0,1.0,1459.0,1,16,0,0,0,0,False,True,False,False,False,False,True,False,False
27,39,31,0,0,7,0,0,5,14,1.26,2114.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
27,32,24,1,1,4,0,0,5,1,1.17,1791.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
34,31,25,3,2,6,0,0,6,2,1.64,1788.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
21,30,19,1,0,1,0,0,8,5,1.05,976.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
29,35,35,1,2,3,2,0,0,2,1.17,3097.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
28,34,32,6,1,2,0,0,12,13,1.16,1861.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
24,32,19,1,1,3,0,0,10,5,0.89,998.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
23,34,21,2,2,4,0,0,12,6,1.43,768.0,1,16,0,0,0,0,False,True,False,False,False,False,False,False,True
21,36,35,5,12,8,0,0,4,14,1.23,2522.0,1,16,0,0,0,0,False,True,False,False,False,True,False,False,False
23,29,20,3,0,3,0,0,13,1,0.8,813.0,1,16,0,0,0,0,False,True,False,False,False,True,False,False,False
23,34,31,11,1,3,0,1,6,8,1.16,2182.0,1,16,0,0,0,0,False,True,False,False,False,True,False,False,False
29,35,35,7,6,3,0,0,2,12,1.26,2783.0,1,16,0,0,0,0,False,True,False,False,False,True,False,False,False
34,35,30,6,3,3,0,0,8,13,1.0,2026.0,1,16,0,0,0,0,False,True,False,False,False,True,False,False,False
24,33,19,0,0,0,1,0,1,0,0.89,1672.0,1,17,0,0,0,0,False,True,False,False,False,False,False,True,False
35,17,13,0,0,1,0,1,0,0,1.15,1083.0,1,17,0,0,0,0,False,True,False,False,False,False,False,True,False
32,37,29,2,4,11,0,0,15,5,1.17,1542.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
28,36,35,1,0,13,0,0,0,0,1.11,3150.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
35,31,15,0,0,5,0,0,5,1,1.2,1049.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
26,29,28,0,1,9,1,0,0,5,1.14,2301.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
27,35,30,0,1,6,0,0,1,9,1.13,2367.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
23,23,16,0,0,4,1,0,4,3,1.13,1070.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
28,37,35,0,1,9,0,0,5,5,1.11,2636.0,1,17,0,0,0,0,False,True,False,False,False,False,True,False,False
21,38,34,7,5,5,0,0,9,11,0.97,2195.0,1,17,0,0,0,0,False,True,False,False,False,False,False,False,True
32,34,22,0,0,4,0,0,8,4,1.36,1335.0,1,17,0,0,0,0,False,True,False,False,False,False,False,False,True
20,37,37,5,4,11,0,0,4,11,1.05,2791.0,1,17,0,0,0,0,False,True,False,False,False,False,False,False,True
22,32,28,0,1,8,0,0,3,10,1.0,2151.0,1,17,0,0,0,0,False,True,False,False,False,False,False,False,True
32,36,36,5,2,8,0,0,1,6,1.0,3016.0,1,17,0,0,0,0,False,True,False,False,False,False,False,False,True
23,37,34,3,3,9,0,0,5,10,1.0,2524.0,1,17,0,0,0,0,False,True,False,False,False,True,False,False,False
23,35,34,13,1,9,0,2,10,12,1.15,2185.0,1,17,0,0,0,0,False,True,False,False,False,True,False,False,False
24,31,31,5,3,4,0,1,7,11,1.13,2126.0,1,17,0,0,0,0,False,True,False,False,False,True,False,False,False
23,25,16,1,2,0,0,0,10,6,1.0,619.0,1,17,0,0,0,0,False,True,False,False,False,True,False,False,False
24,38,34,7,6,2,0,0,15,7,0.91,1897.0,1,17,0,0,0,0,False,True,False,False,False,True,False,False,False
32,43,26,0,0,0,1,0,0,0,1.31,2340.0,1,18,0,0,0,0,False,True,False,False,False,False,False,True,False
26,44,18,0,0,0,0,0,0,0,1.17,1620.0,1,18,0,0,0,0,False,True,False,False,False,False,False,True,False
24,39,30,1,1,7,0,1,8,1,1.4,2058.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
23,37,33,0,2,5,0,0,1,2,1.18,2907.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
31,38,38,1,1,9,0,0,0,3,1.21,3291.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
29,30,13,0,0,2,0,0,3,0,1.92,966.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
27,40,39,3,1,10,2,0,0,9,1.28,3319.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
26,33,31,3,0,7,0,0,7,8,1.26,2159.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
21,37,18,2,0,1,0,0,6,2,1.22,1189.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
25,36,36,0,0,9,0,1,3,7,1.06,2909.0,1,18,0,0,0,0,False,True,False,False,False,False,True,False,False
31,28,28,1,3,4,0,0,4,15,1.39,1888.0,1,18,0,0,0,0,False,True,False,False,False,False,False,False,True
30,42,26,0,0,3,0,0,15,1,1.54,1275.0,1,18,0,0,0,0,False,True,False,False,False,False,False,False,True
26,40,40,12,7,9,1,0,3,18,1.2,3097.0,1,18,0,0,0,0,False,True,False,False,False,False,False,False,True
30,34,33,4,2,7,0,0,3,2,1.27,2698.0,1,18,0,0,0,0,False,True,False,False,False,False,False,False,True
21,28,12,0,0,2,1,0,5,4,1.08,495.0,1,18,0,0,0,0,False,True,False,False,False,False,False,False,True
27,32,31,3,3,4,0,0,15,8,1.29,1484.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
25,34,32,10,7,4,2,0,2,6,1.25,2605.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
29,13,12,3,3,1,0,0,3,3,1.5,921.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
23,21,21,4,5,6,0,0,1,11,1.05,1545.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
26,30,21,2,2,2,0,0,11,5,1.24,1016.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
28,16,16,6,2,6,0,0,1,2,1.06,1354.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
27,15,13,1,0,2,0,0,8,4,1.08,561.0,1,18,0,0,0,0,False,True,False,False,False,True,False,False,False
29,38,37,0,0,2,0,0,0,0,0.95,3330.0,1,19,0,0,0,0,False,True,False,False,False,False,False,True,False
28,34,33,0,0,5,0,0,0,4,0.88,2871.0,1,19,0,0,0,0,False,True,False,False,False,False,True,False,False
23,36,30,1,2,2,0,0,13,9,0.87,1650.0,1,19,0,0,0,0,False,True,False,False,False,False,True,False,False
26,34,34,2,1,10,1,0,0,3,0.94,2980.0,1,19,0,0,0,0,False,True,False,False,False,False,True,False,False
28,32,29,0,0,8,1,0,0,1,0.97,2582.0,1,19,0,0,0,0,False,True,False,False,False,False,True,False,False
24,18,13,0,0,3,1,0,1,0,1.08,1087.0,1,19,0,0,0,0,False,True,False,False,False,False,True,False,False
27,27,22,0,0,8,0,0,1,0,0.95,1891.0,1,19,0,0,0,0,False,True,False,False,False,False,True,False,False
25,32,22,0,0,7,0,0,2,7,0.73,1668.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
33,37,33,1,1,9,0,0,0,3,0.85,2877.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
23,36,29,1,0,3,0,0,16,9,0.86,1251.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
33,34,21,0,0,5,1,0,4,2,0.95,1520.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
33,27,20,3,0,5,1,0,3,4,1.25,1463.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
27,32,32,4,1,9,0,0,6,19,0.69,2192.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
29,37,37,12,6,3,1,0,3,10,0.95,2997.0,1,19,0,0,0,0,False,True,False,False,False,False,False,False,True
27,34,33,5,3,5,1,0,6,14,0.94,2213.0,1,19,0,0,0,0,False,True,False,False,False,True,False,False,False
23,36,27,0,3,3,0,0,17,8,0.67,1104.0,1,19,0,0,0,0,False,True,False,False,False,True,False,False,False
27,20,20,6,2,2,0,0,6,4,1.05,1316.0,1,19,0,0,0,0,False,True,False,False,False,True,False,False,False
30,38,33,3,4,6,0,1,21,9,0.82,1348.0,1,19,0,0,0,0,False,True,False,False,False,True,False,False,False
24,40,38,0,0,2,0,0,0,0,0.87,3420.0,1,20,0,0,0,0,False,True,False,False,False,False,False,True,False
27,38,38,1,0,5,0,0,0,1,0.87,3355.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
24,34,15,0,0,3,1,0,2,1,0.93,1196.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
22,28,25,0,0,10,0,0,0,0,1.24,2250.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
25,30,29,0,1,8,1,0,0,2,1.03,2523.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
21,33,20,0,0,5,0,0,1,6,1.1,1559.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
31,33,17,0,0,9,0,0,0,2,0.76,1450.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
32,35,32,2,2,5,1,1,2,11,1.0,2451.0,1,20,0,0,0,0,False,True,False,False,False,False,True,False,False
28,32,31,0,0,7,1,0,3,5,0.81,2489.0,1,20,0,0,0,0,False,True,False,False,False,False,False,False,True
21,18,17,1,1,1,0,0,11,5,0.76,638.0,1,20,0,0,0,0,False,True,False,False,False,False,False,False,True
22,30,28,1,1,2,1,0,7,14,0.82,1796.0,1,20,0,0,0,0,False,True,False,False,False,False,False,False,True
27,32,24,0,0,9,0,0,2,6,1.0,1846.0,1,20,0,0,0,0,False,True,False,False,False,False,False,False,True
20,21,14,0,0,1,0,0,9,3,1.0,583.0,1,20,0,0,0,0,False,True,False,False,False,False,False,False,True
24,39,35,2,0,7,0,0,3,14,0.97,2669.0,1,20,0,0,0,0,False,True,False,False,False,False,False,False,True
21,36,31,3,4,2,0,0,12,16,0.94,1563.0,1,20,0,0,0,0,False,True,False,False,False,True,False,False,False
27,31,28,1,1,2,0,0,21,5,0.96,927.0,1,20,0,0,0,0,False,True,False,False,False,True,False,False,False
27,35,35,10,6,5,0,0,3,7,0.94,2892.0,1,20,0,0,0,0,False,True,False,False,False,True,False,False,False
29,20,18,3,0,2,1,0,15,1,0.61,550.0,1,20,0,0,0,0,False,True,False,False,False,True,False,False,False
23,34,34,9,4,6,0,0,8,12,1.03,2363.0,1,20,0,0,0,0,False,True,False,False,False,True,False,False,False
31,29,23,2,3,1,0,0,11,8,0.57,1201.0,1,20,0,0,0,0,False,True,False,False,False,True,False,False,False
27,59,55,0,0,2,0,0,0,0,2.47,5010.0,2,1,0,0,0,0,False,True,False,False,False,False,False,True,False
26,49,48,3,15,10,1,0,1,3,2.48,4257.0,2,1,0,0,1,1,False,True,False,False,False,False,True,False,False
22,51,49,4,3,13,0,1,4,9,2.51,3996.0,2,1,0,0,0,1,False,True,False,False,False,False,True,False,False
30,46,23,1,2,4,0,1,9,5,2.57,1319.0,2,1,0,0,0,0,False,True,False,False,False,False,True,False,False
31,54,48,1,3,11,0,1,1,5,2.5,4178.0,2,1,0,0,0,1,False,True,False,False,False,False,True,False,False
28,34,17,0,1,3,0,0,5,5,2.18,1036.0,2,1,0,0,0,0,False,True,False,False,False,False,True,False,False
27,58,36,0,5,6,0,0,3,3,2.47,2969.0,2,1,0,0,0,0,False,True,False,False,False,False,True,False,False
22,35,14,0,0,3,0,0,2,2,2.5,1031.0,2,1,0,0,0,0,False,True,False,False,False,False,True,False,False
29,37,31,0,6,3,0,0,4,2,2.48,2571.0,2,1,0,0,0,0,False,True,False,False,False,False,True,False,False
20,56,52,1,2,8,1,0,13,8,2.46,3520.0,2,1,0,0,0,1,False,True,False,False,False,False,False,False,True
25,43,42,1,9,3,0,0,11,13,2.4,2852.0,2,1,0,0,1,1,False,True,False,False,False,False,False,False,True
